1635111108764 173.422429317704999 -57.622175742617439 -164.922731045570664
1635111111501 -146.141568630228786 -37.368460557644922 172.250725071942288
1635111114491 -62.435259142557761 -66.709094116901181 152.702204260420808
1635111117009 113.938688868953972 -121.517805122535281 -118.403696297241515
1635111117058 -66.976041088972792 -1.020420886482615 -161.263339571027880
1635111118209 89.077600134542667 -111.337635384246202 177.403991725882625
1635111118410 130.114382897866307 -1.004010355448198 -132.367252463724879
1635111119916 11.478060434716485 151.559688944396761 -108.592699739776537
1635111122759 -109.692740805245309 105.337183330198528 -115.654257012675919
1635111124338 94.094895648323051 144.615282579180386 -88.235698272843117
1635111126840 -72.037479048630396 -87.514961358385346 109.048578281152968
1635111127636 -71.926686444044314 33.763252393958773 -31.422299450702646
1635111128888 -74.861801575621608 -25.112377129798619 162.793881473309825
1635111130690 48.731664466189987 60.302343868582815 -3.013311926519001
1635111131799 -86.607478154691714 118.518759490615821 -149.348245615959015
